ISBN13,rating,review
9791197035234,10,진짜 그동안 힘들고 맛없는 다이어트만 해왔는데 이 책을 알고난 뒤로는 맛있는 음식을 간편하고 쉽게 만들어먹으면서도 살이 잘 빠지니 너무 행복합니다!  다양하고 질리지 않는 요리로 다이어트를 하게 해주셔서 미니님께 너무 감사하다는 말씀 드리고 싶어요. 무작정 굶지 않고 건강한 삶 최고지우!
9791197035234,10,다이어트 한다고 아직도 샐러드에 닭가슴살만 먹는 분들이라면 이책을 꼭 보셨으면 합니다!!!
9791197035234,10,수많은 다이어트약과 원푸드다이어트와 요요를 반복한 지금 몸이 망가질때로 망가졌지만이책을 알고나서부터 이렇게 먹는게 즐거웠던게 처음인것같아요~**
9791197035234,10,"1,2편 모두 구입해서 먹어봤었고 이번 3편도 믿고 구매했어요 생각치도 못한 레시피들과 다이어트로 인해 먹지 못하는 메뉴들을 다이어트식으로 바꾼 메뉴들까지 맛있게 살뺄 수 있는 요리들로 가득한 책이라서 너무 좋아요. 메뉴들 도장깨기 하고 있네요!"
9791197035234,10,"꼭 다이어터가 아니어도 건강한 식단을 하고싶은 분들, 닭 고 야만 주구장창 먹다가 입터지는 분들에게 강추  만드는 과정이 정말 쉽고 편하고 빠르며 맛있다. 탄단지 고루 먹을 수 있고 밀프렙/디저트/원팬 등 우리가 상상만 하던 레시피들을 하나하나 도장깨기를 하게 만드는 마력의 책"
9791197035234,10,"하나씩 도장깨기중인데 진짜 요리해먹는 거에 맛들렸어요! 그만큼 알차고 유용한 책인것같아요 건강하게 챙겨드시고 싶으신 분은 이 책 왕추천합니다!! 최고예요 1,2권도 조만간 구매하려구요!!ㅎㅎ"
9791197035234,10,다이어트 필수템이라고 생각합니다!! 진짜 유용해요!1
9791197035234,8,이책 저도 구매해서 보고있는데  유용해요!열심히 따라해서 확찐자 벗어나고 싶네요~~~
9791197035234,10,지우 언니 레시피가 얼마나 맛있고 다이어트에도 효과가 있는지는 판매량이 증명하고 있다고 생각해요. 베스트셀러가 되는 게 얼마나 어려운지 잘 알고 있는 전공자로서요. 정말 언니의 선한 영향력이 레시피에도 드러난다고 생각해요. 참 본받고 싶은 사람이예요! 앞으로도 계속 레시피북 내주세요❤
9791197035234,10,고단백! 저 탄수화물이라는 제목의 책으로 다이어트 식단을 현대인들이 따라하기란 어려운데 쉽게 책을 보며 따라할 수 있습니다!! 저도 따라해보니 너무 괜찮은거 같아요. 고구마 닭가슴살 채소 샐러드만 먹면 질리기도 질리고 금방 포기하게 되는것 같더라구요. 이 책을 보면서 따라하다보니 쉬워요
9791197035234,10,별 10개는 못주나요 .. ? 다섯개로 모자라단 말입니다 ㅠㅠ강박으로 인해 일반식을 멀리하게되었는데 미니언니 레시피북으로 강박과 이별하고 체중감량과 건강한 마인드도 찾을 수 있었어요 ! 덕분에 요리라는 새로운 취미도 생겼구요 맛있게 다이어트 하고싶으신분들께 무조건 추천드려요 !!
9791197035234,10,진짜 너무너무 기대되요 사실 2권나오고나서도 몇개월은 뭐 책꺼지 사야되겠어!!?? 했는데 친구가 2권들고 저희집와서 요리한적이 있거든요 그때 2권 바로 다 사벌임. 레시피만 있는게 아니고 꿀팁도 많고 미니님 스토리가 있음!!! 대박추천이요
9791197035234,10,보자마자 구매합니다~~확~~~ 찐자 탈출할꺼에요^^
9791197035234,10,1권2권보유자로 3권너무 기대됩니다용
9791197035234,10,이전의 두 권보다 카테고리도나뉘어져있어 훨씬 보기도 편하고 언니의 운동팁 등이 더 효율적이네요. 더이상 레시피북에만 국한되지 않고 다이어터들의 인생책이라고 말 할 수 있겠어요!
9791197035234,10,"지우언니 책의 2탄으로 정말 스트레스 없는 식단하며 살 빼고 있는데용! 기다리던 3탄이 드디어 나와서 너무 좋네요ㅠㅠㅎㅎㅎ지금보다 얼마나 더 맛있게 살 뺄 수 있을지 기대된다구요!!!!♡ 책 목차로 메뉴들 쓱 보는데 진짜 군침도네요,,쓰읍"
9791197035234,10,지우님 레시피만 따라하면 쉽고 맛있는 다이어트 식단을 즐길 수 있다는 사실!!! 더불어 영양까지 잡을 수 있다는!!! 다이어트 레시피 천재 지우님이 영혼을 갈아넣어서 잼있고 쉽게 따라할 수 있게 만드신 책인만큼 이번에도 믿고 봅니다!!! 지우님과 건강하게 다이어트 할 사람 여기여기 붙으세용!!!
9791197035234,10,"닭가슴살,고구마,계란만 먹는 지치는 다이어트에 한줄기 빛같은 책,,, 다이어트 식단의 고정관념을 완전 깨준 책이지우! 다이어트도 즐겁고 맛있고 행복하게 할 수 있어요 여러분! 여러 다이어트 광고보고 혹해서 제품 사지말고 이 책 한권만 사서 꾸준히 따라해보면 변화되는 몸을 볼 수 있을꺼예요!"
9791197035234,10,3권 나왔다는 소식이 후다닥 구매했네요 작가님 레시피덕에 다이어트 레시피에 대한 고정관념이 사라지고 재료의 성질에 대해서 더 잘알고 먹을 수 있게되었어요 3권은 얼마나 더 알찰지 너무나 기대되고 무한대로 응용해서 작가님한테 무지 자랑하고싶고 덤으로 다이어트 성공이 굴러오겠죠 ♥
9791197035234,10,살까 말까 고민중이라면 사셔야 합니다!! 이번 책 레시피도 정말정말 많이 실려있어요!! 레시피들도 엄청 자세히 적혀 있어서 똥손도 간단하게 요리할 수 있어요!!
9791197035234,10,sns에서 보고 너무 맛있어보이는 음식들이 많았는데 책으로 만나볼 수 있다니 너무기대되용~ 건강하면서 맛있는 레시피라니!! 꿀팁도 궁금합니다 ㅎㅎ
9791197035234,10,고단백 저탄수화물 3탄!! 믿고사는 디디미니 지우님 레시피책!요리못하는 저도 손쉽게 따라할 수 있게 탄탄하게 구성되어있어요새책 나오기 까지 오래오래 기다렸습니다♥건강하고 행복하게 먹고 살기위해 꼭 필요한 잇템입니다~강추강추~
9791197035234,10,"이 책으로 말할것같으몀 정말루 ,, 목빠지게 기다려온 책이지우 지우언니의 노하우와 꿀정보 액기스들만 종합해둔 집약책(?)ㅋㅋ이지우❤️ 저는 코로나가 터지고 언니의 두번째책을 사서 직접 만들어 먹어보며 5kg감"
9791197035234,10,"3탄에는 또 어떤 맛있는 레시피들, 유용한 정보들이 그득그득 담겨있을지 너무나 기대되지우!! 믿고 보는 지우님 책, 너무나 궁금합미다!!"
9791197035234,10,실용적이고 일단 맛이 너무 좋아서 요리를 하나마나 맛이 보장되지 않았던 제 요리가! 식단이! 즐겁고 맛나게 할 수 있게되었어요 고마워요 미니지우!!!
9791197035234,10,믿고 먹는 디디미니 레시피! 3권이 나오길 얼마나 기다렸는지 몰라요! 다이어트는 닭고야만 먹어야한다는 생각을 완전히 바꿔준 책이에요! 집에 있는 재료들로 매일 매일 맛있는 식단을 만들 수 있지우!! 3권도 너무너무 기대돼요!!
9791197035234,10,"건강한 일상을 만들어가는 힘은 소중한 사람, 맛있는 음식에서 뿜어져나온다고 생각해요 나의 인생을 새롭게 바꾸어줄 행복한 식탁 이제 지우님과 함께할께요! ❤"
9791197035234,10,믿고 보는 지우언니의 레시피 책 ♡ 3권으로도 도장깨기 쀼셔쀼셔 너무 하고싶어요 :) 맛있고 건강하게 다이어트 하고 싶다면 무조건 구매 하셔야 합니됴!!!! 이만큼 좋은 레시피북 없다잉!!!
9791197035234,10,맛있는데 건강하기까지한 레시피가 그득그득한 너무 유용한 책이지우!!! 1-3권 다 소장하는데는 이유가 있다고 봅니다!!!
9791197035234,10,저번 책도 구매해서 너무 잘 만들어먹고 있어요이번 책도 너무너무 기대됩니당전자레인지로도 만드는 쉬운 레시피들 많아서 좋아요
9791197035234,10,어느 누가 소리를 내었는가?! 다이어트는 배고프다고!디디미니님께서는 말씀하셨지 디디미니레시피와 함께라면 행복한 다이어트에 성공할 수 있지우!
9791197035234,10,"1,2권도 다양한 쉽게 만드는 레시피가 많아서 다이어트 요리책 여러권 구매했지만 제일 손 많이 갔던 지우님 책! 3권 너무 대하고 있어서 나오자마자 구매했습니다 강추에요!!!"
9791197035234,10,맛있게먹고 살빼려구요.코로나로 찐살들 다 뿌셔뿌셔.책도착하자마자 도장깨기갑니다.미니지우 언니만 믿어요
9791197035234,10,"1,2권도 너무 애용중인데 이번 3권도 진짜 기대돼요!! 진짜 이 책 덕분에 요리 시작하고 다이어트도 훨씬 수월하게 하고 있어요ㅜㅜ 정말 도움 많이 된 책입니다 감사해요 지우언니!"
9791197035234,10,"1,2편 너무 재미있게 보고 만들었는데, 3편도 너무 기대됩니다 ~  믿고 보고 디디미니 지우님빨리 내일 받아서 맛있게 살뺄거에요~ 지인들이데도 강추!!!다들 맛있기 살빼는데 미니지우님과 함께 했으면 좋겠어요4편도 가좌~"
9791197035234,10,유지어터를 시작하면서 알게된 미니언니!!!더 일찍 알았다면 좋았을 것 같은 아쉬움이 들지만 늦바람이 든 만큼 더 열심히 따라해보겠지우1권2권 다 너무 좋아서 3권도 나올날만 기다리고 있었어요ㅎㅎㅎ이번에도 하나하나 즐겁게 도장깨기하며 다이어트 유지어트 성공할 생각하니 설레요❤️❤️
9791197035234,10,"1,2권도 알찼는데 그것보다 더더 알찬 정보들로 돌아온다는 3권 너무 기대되지우♥️ 다이어트가 즐겁다는 것을 알게해준 작가님의 책이 또 나온다는데 어떻게 구매를 안합니까!? 다들 얼른 구매하세욧 후회 안하실겁니다~!~!~!"
9791197035234,10,맛없고 매일 똑같은 다이어트레시피가 아니라 맛있고 간단히 누구나 다할수있는 식단이라 다이어트에 강박이 안 생기고 즐겁게 할수있을것같아여!!얼른 도착하길!!!!
9791197035234,10,"미니님 레시피 책 1, 2권을 구매해서 3년동안 먹어봤는데 금손이여야 만들 수 있는 레시피가 아니라 곰손도 간단하게 만들 수 있는 레시피라서 너무 좋았어요! 3권은 에어프라이어를 더 다양하게 활용할수 있다고 하셨던거 같은데...엄청 기대되지우!!"
9791197035234,10,헤헤 세번째 맛있게 살빠지는!!!!받자마자 도장깨기할꺼에유:-)또 어떤 아이들이 가득있을지 두근두근 콩닥콩닥 기대하고잇지우
9791197035234,10,꺅 너무너무 기대됩니댜 !! 20대 마지막 기념으로 바디프로필 찍을 예정인데 이 책 레시피로 건강하게 살빼고 근육만들어봅니드앙 !! 꼭 성공할꼬에요
9791197035234,10,넘치는 식탐 때문에 식이장애까지 앓았던 다이어터입니다. 저자의 다이어터 경험담에 덕분에 맛있게 뺄 수 있다는 타이틀이 매우 신뢰가 갑니다!
9791197035234,10,"바쁘다 바빠 현대사회! 레시피가 어렵고 복잡하면 귀찮고 따라하기 힘든데, 이책은 간단하지만 맛있는 레시피로 손쉬운 다이어트를 도와준답니다! 그리구 미니지우님 인스타그램 팔로우 하시면 레시피 도장 깨기 이벤트 하는데, 그거 같이 참여 하면 훨씬더 동기부여 된다죠! 3권도 기대됩니다"
