ISBN13,rating,review
9788934991366,8,탄소배출을 당장 1900년대 수준으로 줄여야 다음 세대를 위해 지구를 보전할 수 있다는 내용. 책 자체도 재생지에 콩기름 잉크를 쓴 점이 인상적.
9788934991366,10,영향력 있는 인물인 빌 게이츠가 환경에 대한 문제제기와 아이디어 제공을 해주어 고맙다
9788934991366,10,"환경을 주제로 하지만, 신기하게도 이 책을 읽다보면 빌 게이츠가 왜 세계적인 기업가가 되었는지 알게된다."
9788934991366,10,기대되는 책입니다
9788934991366,10,빌 게이츠의 기후 재앙을 피하는 법은 도무지 가시화되지 않는(혹은 그러고 싶지 않은) 문제를 탁월한 솜씨로 현실로 끌고 온다.
9788934991366,10,괜찮은책으로보이네요
9788934991366,10,"여성분들도 책 많이 읽으시네.... 북극 빙하, 미국 폭풍, 태풍, 일본 지진, 인도네시아 쓰나미 등등.... 예전보다 더 심해 지고 있기는 합니다."
9788934991366,2,빌게이츠.. 믿고 거름.
9788934991366,8,환경에 관심이 많아 기대되는 책이네요.중학교 아이와 함께 읽어보려합니다
9788934991366,10,기후와 환경 문제 진짜 어렵긴한데 빌 게이츠라면 뭔가 해결 가능할 것 같기도함
9788934991366,10,"점점 더 환경에 관심을 가지게 되는 저에게, 딱 필요한 책이었어요. 특히 환경하면 떠오르는 추상적인 얘기들과 달리, 명확한 목표와 실현 가능한 방법들을 제시한 점이 좋았습니다.  우리가 가진 기술들을 어떻게 활용할 수 있을까.. 읽는 내내 고민해보았습니다."
9788925556253,10,"조금이라도 환경에 덜 피해가 갔으면 하는 마음으로 출판사를 설득해 친환경 인쇄를 했다는 점이 마음에 들었다. 작가가 따로 요구하지 않아도 출판사에서 친환경 인쇄를 했으면 좋겠다는 생각이 들고, 앞으로는 이것이 대세가 되지 않을까 하는 예상도 해본다."
9788925556253,10,"타일러 덕분에 기후위기와 비건 그리고 동물권에 관해 관심을 갖게 되었습니다. 환경 입문 책으로도 참 좋아요.  많은 사람들이, 특히 기업이 타일러처럼 목소리를 내는 사람들을 무시하지 않았으면 좋겠습니다."
9788925556253,6,"“그 순간에는 저렴하다고 하지만 나중에는 더 비싼 비용을 치러야 한다.”“우리는 먼저 요구해야 한다. 정부나 국회가 충분할 정도로 움직이지 않는 건, 우리가 그만큼을 요구하지 않아서이다.”“깨달음의 순간까지 너무 많은 것을 잃지 않길 바란다.”"
9788925556253,10,진짜 멋진 분이다. 환경에 대해 관심이 많았는데이 책도 너무 재미있게 읽었다.종이도 숲을 생각하며 고르신 모습에 감탄했다.지인들께 선물해서 환경 문제의 중요성을 널리 알려야겠다.좋은 글 써주셔서 고맙습니다
9788925556253,10,아이 유치원서 생태등 교육을 받으며 조금씩 관심이 생겼고... 아는게 없었지만 아이들의 미래 환경이 걱정되어서 이것 저것 보며 여기까지 오고 또 읽게 되었습니다 지구의 한 사람으로 안타깝고 정말 답답했던 이야기들이 구구절절 정말 제가 분노했던 것처럼 적혀? 있더라구요  꼭 읽어보셔야합니다
9788925556253,10,"최소한의 도리를 할 때가 아닌 최선의 행동을 해야할 때임을 알려주는 ‘두 번째 지구는 없다.‘책 제목처럼, 우리에게는 플랜 B의 거주지도 없고, 지구를 리셋할 수도 없다. 지금의 우리가 지구의 자원을 낭비하고 있는 것이 당장에 돌아오고 있음을 알아야한다는 걸 간단명료하게 알려주는 책."
9788925556253,10,우리가 지구를 더 사랑해야 건강하게 오래 지킬수있기에~~
9788925556253,10,티비에서 환경캠패인에 나오는 타일러의 이름 밑에 이 책의 저자라고 떠서 찾아보게 되었어요. 새로운 사실들을 많이 알게 되었고 FSC종이 출판에 대한 한국의 인식도 어서 바뀌었으면 좋겠습니다. 응원합니다 타일러!
9788925556253,10,처음에 책값이 비싸다고 불만했던 내가 부끄러웠다.두께는 얇지만 내용은 충실한 책이었다.외면해오고 몰랐던 사실들 게다가 한국이 1년에 지구 3.7개나 사용한다는 사실에 놀랐다
9788925556253,8,"‘기후 위기‘라지만 그 시급성을 마치 ‘전쟁처럼‘ 느낄 수 있는 것은 아니라서 우리의 대응은 늘 미적지근하다. 우리 사회에서 기후담론이 얼마나 환영을 받을지, 머지 않아 닥칠 더 큰 피해를 막기 위해 당장의 손실을 감수할 지혜가 남아있을지...그리고 나는 무엇을 할 수 있을지. 착잡한 마음이다."
9788925556253,10,타일러. 보물같은 사람. 영어로 썼는지 한국어로 썼는지 모르겠지만 전혀 번역투가 느껴지지 않네요. 한국사람보다 한국어를 더 조리있게 잘해서 일까요? 읽으면서 반성하고 감탄의 연속이었답니다
9788925556253,10,타일러가 주는 워닝을 대한민국이 무시하지않았으면 하는 바램이다.. 콩기름으로 인쇄해서 그런가 읽는 내내 눈이 편하다. 앞으로도 이렇게 출판했으면 좋겠다.
9788925556253,8,"최근 신박한 정리를 보면서, 그리고 목화재배를 위해 사라진 아랄해의 위성사진, 너무 많은것을 지니고 살고있음을 반성한다. 지속가능한 패션은 선택이 아니라 필수다."
