ISBN13,rating,review
9791157675807,10,2021년도 합격기원합니다!!
9791157675807,10,필기 때 도움을 많이 받아서 실기도 구매했습니다!  두음 기억에 잘 남고 최고예요.
9791157675807,10,필기도 수제비 문제집으로 합격했는데 실기도 한번에 합격했으면 좋겠어요 좋아요
9791157675807,10,비전공자 수제비덕에 필기 한방에 합격해서 실기도 사요 진짜 체고다체고
9791157675807,10,필기도 수제비로 합격했는데 실기도 믿고 구매했습니다!!
9791157675807,10,책이 살짝 크지만 깔끔하고 좋네요!
9791157675807,10,책이 깔끔하개 정리되어 있어서 구매했습니다
9791157675807,10,필기 때 많은 도움이 되어서 실기책도 구매합니다!
9791157675807,10,필기 합격하기도 전에 바로 샀습니다!! 제본도 잘 돼서 왔으니 열심히 공부해서 실기도 한번에 붙을게요!!
9791157675807,10,믿고사는 수제비책입니다. 외우기 쉽고 좋아요
9791157675807,10,필기 합격했습니다!수제비 믿고 실기도 가보겠습니다
9791157675807,10,2020년도에 힘이되었어요!!! 2021도 역시 수제비로 달려볼까합니다 다들 화이팅!
9791157675807,10,필기 공부 도움 많이 받아서 믿고 구매합니다 ㅎㅎ
9791157675807,10,수제비 실기 교재를 믿고 구매했습니다. 2021년 좋은 결과 기대해 봅니다!
9791157675807,10,믿습니다 다시한번 믿겠습니다!
9791157675807,10,필기도 수제비로 붙어서 실기까지 구매했습니다!
9791157675807,10,필기 합격해서 실기 구매합니다!!! :)
9791157675807,10,필기도 수제비 덕분에 합격해서 실기도 믿고 삽니다!
9791157675807,10,단기간 필기 고득점 합격에 결정적 도움을 받아 실기도 믿고 가기로 했습니다.
9791157675807,10,수제비 필기 책으로 공부해서 이번에 합격했습니다! 믿고 실기 책도 구매합니다 ^^
9791157675807,10,정처기는 무적권 수제비죠!!ㅋㅋ이번에도 믿고 구매합니다~
9791157675807,10,정처기 실기는 수제비라는 평이 많아서 믿고 구매합니다! 열심히 공부해서 꼭 합격할게요
9791157675807,10,정처기 필기 합격하는데 많은 도움이 되었습니다 밑고 실기도 구매합니다. 제발 한번에 합격하기를!!
9791157675807,10,필기 수제비로합격하고 실기 준비하려고 실기책도 사요! 수제비로 실기도 뿌시고 오겠습니다!
9791157675807,10,수제비 믿고 구매합니다!~
9791157675807,10,필기 책 사서 보고 좋아서 추가로 실기 책도 구매했습니다 :)
9791157675807,10,필기 수제비로 했는데 합격했어요 그래서 실기도 수제비로 합니당
9791157675807,10,어제 필기 합격 후 바로 주문했어요 :) 수제비 믿고 실기까지 쭉쭉 갑니다!!
9791157675807,10,필기도 수제비 덕분에 붙었습니다.실기도 믿고 가봅니다!!
9791157675807,10,이 책으로 인강이랑 병행해서 실기 준비하려고 합니다.
9791157675807,10,필기책이 좋아서 실기도 샀습니다! 실기도 유명하네요!
9791157675807,10,수제비로 필기합격 후 두음의 효과를 뼈저리게 느꼈습니다! 실기도 수제비로 갑니다!
9791157675807,10,수제비 필기책으로 도움을 받아서 의심의 여지없이 실기책도 수제비로 정해서 구매했습니다!
9791157675807,10,믿고 구매했어요 정처기는수제비와 함께!!
9791157675807,10,얼른 배송왔으면 좋겠어요 ;-)
9791157675807,10,수제비 필기 보고 너무 좋아서 실기도 믿고 구매합니다!
9791157675807,10,수제비 믿고 같이 실기 합격해요 ◡̈
9791157675807,10,필기도 수제비로 통과하고 실기도 믿고 갑니다!
9791157675807,10,필기책 보고 여유있게 합격했습니다 실기도 믿고 구매!
9791157675807,10,믿고 사는 수제비!! 열심히 공부해서 한번에 꼭 붙겠습니다!!
9791157675807,10,필기합격하자마자 구매합니다 !!!실기도 잘부탁드려요 수제비♥
9791157675807,10,수제비 실기 책 구매했습니다.실기 합격하는 그날까지 빡세게 함께하겠습니다~
9791157675807,10,수제비 필기를 통해서 합격을 하게 되었습니다!!믿고 실기를 사게 되었습니다
9791157675807,10,필기 벼락치기때 도움이 많이 됐습니다실기도 수제비로 가보겠습니다~
9791157675807,10,필기 합격 후 실기 주문해봅니다 화이팅!
9791157675807,10,필기책으로 너무만족해서 실기까지 수제비로 갑니다!
9791157675807,10,수제비 카페보고 공부해서 필기합격하고 실기 공부위해 구입합니다!
9791157675807,10,실기도 수제비로 합니다~!!
9791157675807,10,필기보고 좋아서 실기도 수제비로 고고합니다
9791157675807,10,수제비 필기 덕분에 합격해서 실기도 믿고 구매합니다^^
9791157675807,10,필기책 좋아서 믿고 실기책까지 구입합니다!!
9791157675807,10,필기책 믿고 실기책까지 구입했습니다!! 책 정복해서 꼭 실기 합격 할거에요! 다들 정처기 책 고민 되신다면 묻따말 수제비하세요~
9791157675807,10,"필기로 보고 너무 좋아서 빅분기, 실기 다 구매했어요~! 꼭 합격할꺼에요"
9791157675807,10,믿고삽니다!!!
9791157675807,10,나오기만을 기다렸습니다. 1회차에 바로 합격할수있도록 열심히할게여
9791157675807,10,믿고 샀습니다 !!! 열공해서 꼭 붙어볼게요 화이팅
9791157675807,10,작년에 수제비로 필기 합격하고 실기는 도전을 못해 올해 제대로 도전하고 싶어서 구입했습니다. 수제비로 준비잘해서 올해 꼭 합격하고 싶네요~
9791157675807,10,작년에 다른책으로 실기 준비하다가 떨어지고 수제비가 좋다하여 믿고 주문했습니다. 꼭 합격하고싶습니다.
9791157675807,10,개정 후 수제비가 유명하더라구요 한방에 붙으려고 수제비 선택했습니다
9791157675807,10,개정전 수제비 책도 잘 되어 있어서 너무 도움이 많이 되었습니다 이번 개정 된것도 많이 궁금하고 이번엔 실기 꼭 붙겠습니다!!
9791157675807,10,작년에 수제비 필기 책으로 합격했는데 올해에는 꼭 실기책2021 도움받아서 정보처리기사 자격증 획득할려구요~!
9791157675807,10,오래 기다렸어요^^;; 1회 실기시험 합격을 위해 믿고보는 수제비 실기 교재 선택했어요. 수제비 카페와 책으로 열심히 공부하려고요.
9791157675807,10,계속 기다렸어요ㅠㅠ 드뎌구매완료♥︎ 올해마지막시험이예요 화이팅!!!♥︎
9791157675807,10,정보처리기사 is 수제비혼돈의 작년 시험....ㅠㅠ 몸소 체험했습니다수제비로 공부해야 합격한다는거...특히 수제비카페가 꿀....여기까지만 알려드립니다 너무 많이 알려드린것같네요반드시 1회에 끝냅니다
9791157675807,10,작년에 한번 시도해서 떨어지고 올해 처음도전하는건데 꼭 이책과 인강으로 붙도록하겠습니다 감사합니다
9791157675807,10,수제비 필기책으로 공부중인데 너무 많이도움됩니다 이론부분이 읽기도편하고 책레이아웃?자체가 보기편해요~~ 실기책도 고민없이 바로구입합니다~!!
9791157675807,10,최근에 믿고보는 it수험서 수제비입니다 다들 이거보고 작년에 아쉽게 다 떨어졌는데꼭 이번이는 붙겠습니다 ㅠㅠㅠ
9788970509570,10,진짜 괜찮은 책. 완전 입문자나 생기초에게는 어려울 수 있지만 c를 몇 번 해본 분들에게는 개념 잘 잡아주고 예제도 명확한 편. 예제를 스스로 이해할 능력이 없는 초급자에게는 힘들 수 있음 근데 타 언어 알고 씨 하는 사람들에게는 추천
9788970509570,2,다른 거 사시는 게 좋습니다.
9788970509570,2,"사지 마세요. 오탈자도 엄청 많고, 연습문제도 지엽적, 비실용적입니다. 차라리 열혈이 낫습니다."
9791156644668,10,"파이썬 입문서로 매우 훌륭하다. 친절한 해설과 쉬운 설명이 돋보인다. 난이도 역시 적절하다. GUI 부분 tkinter.Listbox, text, scrolledtext 부분은 미흡하다. grid() 역시 외면당하고 있다. DB 부분도 보강되어야 한다. MySQL/MariaDB도 포함되어야 한다. PyAudio, PyGame도 제외되면 안 된다."
9791156644668,2,아무리 대학강의용 교재라지만 시중판매를 한다면 독학하는 사람들을 위해 연습문제 해답은 제공해야하는거 아닙니까?
9788970508931,8,다좋은데 연습문제 해설지가 있었으면 좋겠음.....왜 안만들었는지 모르겠네요 설명은 입문자를 위한다고 하는데 왜 문제 해설은...... 근데 설명은 잘 되어있네요 입문자가 보기에 좋습니다 해설지 줘요ㅠ 책을 좀 보다보니 부분부분 설명이 아쉬운 부분들이 있어요..그래도 나름 괜찮은것 같습니다
9788970508931,10,이 책 정말 쉽고 재밌습니다. 아이들이 봐도 좋을 것 같네요.
9788970508931,10,파이썬으로 처음 코딩에 입문하는 이에게 적극 권하고 싶은 책입니다. 구체적으로 어떤 걸 만들건지 목표를 먼저 알려주고 나서 코딩을 가르치는 식으로 되어 있는 것이 큰 장점입니다.
9788970508931,10,수업교재라서 주문했어요:)
9788970509471,6,잘 설명되어 있으나 개념 예시가 과격하고 시대 착오적이라 문제될 만한 것들이 많아 바꿨으면 좋겠다.
9791156641889,10,e북으로는 안나올까요 ㅠㅜ
9791155813355,10,IT가 사회와 경제하고 밀접하게 연결되어 있어서 하나하나 우리 일상에서 일어나고 있는 일들이 기본상식으로 알아가야 할 상황이라는 걸 인지시켜주었던 책이었다.
9788970509433,10,객관적으로 이 책 정말 좋은 c   입문서입니다.정말 고퀄리티로 만들어졌고 컬러인쇄이라서 공부효율이 매우 높습니다.필자와 편집자가 엄청 공들인 것이 느껴집니다. - 대학생
9788931462517,10,활용도가 높은 좋은 수험서. 편하게 읽으면서 공부할 수 있다
9788931462517,10,한번에 합격할 수 있도록 고심고심 고른 책
