ISBN13,rating,review
9788925589107,10,표지의 은은한 홀로그램 코팅이 진짜 너무 예뻐요. 잘 읽어볼게요ㅎㅎ
9788925589107,10,벨에포크시대의거장알폰스무하종합선물상자를열어보는책이네요무하의그림도볼수있고편하게쓰여진글을통해무하의접근이용이해지네요아름다운무하그림으로행복해질수있는책입니다
9788925589107,6,그림 순서 바뀐 것도 바뀐 거고 틀린 문장이 너무 많아요. 저렴한 가격으로 다양한 작품과 특히 궁금했던 슬라브 연작을 볼 수 있어서 좋긴 했는데 아무리 그래도 좀 너무한 수준 아닌가요...
9788925589107,8,"알폰스 무하가 궁금한 사람에게 좋은책입니다글도 그림도 좋은데 틀린 맞춤법이나설명과 다른, 제목이 바뀐 그림등이 아쉽네요"
9788925589107,10,˝알폰스 무하˝라는 화가에 대해서 전혀 모르는 사람입니다.단지 표지 그림이 너무 아름답고 제 취향에 딱 들어맞아서 구매를 결정했습니다.아마도 처음 프랑스에서 엄청난 인기를 얻었을 때의 파리시민의 기분이 저 같았었을 겁니다.책에 수록된 그림들이 좀더 선명하고 종이질이 좋았다면 좋았을텐데!
9788925589107,10,북마크 세트도 이뻤지만 책한권 자체가 알폰스무하의 전시회라고 할만한 작품들이 가득채우고 있어서 정말 눈호강하는 책인듯싶어요. 화려한 색체의 향연이라고나할까요. 잘산것 같습니다.
9788925589107,8,"초보자가 알폰스 무하에 대해 접하기엔 아주 좋은 책이다. 문장 가독성도 좋고, 인쇄된 그림들도 좋다. 하지만 기재된 작품명이 잘못된 경우가 있어서 아쉽다. 작품 ‘사계‘의 봄, 여름 이름이 바뀌어 있고, ‘네 가지 별‘에서도 북극성과 금성 이름도 바뀐 채다."
9788925589107,10,제작년 무하전에서 봤던 그림들이 책안에 그대로담겨있네요 이미 거의 아트북수준이긴하지만 더 신경써서 아트북사양으로 나왔어도 좋았을거같아요
9788925589107,10,알폰스 무하는 못참지
9788925589107,10,사람을 위한 화가의 작품 기대됩니다
9788925589107,10,무하 관련 신간이라니 두근두근
9788925589107,10,알폰스 무하 책이라 바로 구입 했습니다. 화가의 삶에 그림이 더해져서 전시 관람하듯 읽고 보고 있어요.
9788925589107,10,워낙 좋아해서 바로 구매했습니다. 판형도 크고 편집도 좋은데 이미지가 조금 더 선명하고 또렷하면 더 멋진 책이 되었을 것 같네요.
9788931588507,10,진짜 좋습니다 일단 가볍게 한번 읽어봤는데중간에 지루하지않게 짧은 만화도 있고이해하기 쉽게 해둔부분도 많습니다 그렇게  책은 좋은데 중요한점 하나 있습니다 뒷장 아랫쪽이 4군데정도 파여있네요..요즘 택배밀린것때문에 대충처리해서 이런거같습니다코로나종식후 사시는걸 추천드립니다
9788931588507,6,관절이 움직이는 원리 등 인체 그릴 때 포인트가 되는 부분을 알려주어서 매우 도움이 되었어요. 도형화는 좀.... 도형 자체가 외곽선이 되는 게 아니다보니 그 안에서 다시 적절한 라인을 그려내야 하더라고요. 작가님이 워낙 정확한 인체를 추구하는 존잘이셔서 그런가 책의 난이도가 높은 것 같아요
9788931588507,10,현직 디자이너인데 정말 너무너무 좋습니다!! ㅜㅜ 그림 그리다 막힐 때마다 펴보고 있어요! 아이패드로 들고다닐 수 있게 e북도 꼭 나왔으면 좋겠어요ㅜㅜ
9788931588507,10,제가 얼마나 인체를 감으로 그리고 살았는지 알게 되었습니다. 좀 더 어릴때 이런 책으로 공부했었더라면 얼마나 좋았을까 싶네요. 꼭 이것으로 인체 공부 하세요!
9788931588507,10,오우 일단 초보인데도 구매했습니다상당히 따라그리기엔 어렵겠지만 그만큼 완벽한 느낌도 받았네요 :)조그 더 발전하고 시도해야겠습니다.
9788931588507,8,다 좋은데 이북도 있었으면 좋겠어요. 너무너무 좋은 책인데 부피가 너무 커요. 책상이 좁아 타블렛도 보통 사이즈를 쓰는데 책이 부피가 커서 책을 펼칠 자리가 마땅치 않아요. 밖에서도 공부 하고 싶은데 바깥에 들고 다니기도 상당히 무겁고 불편하네요 ㅠㅠ 책은 참 좋은데...
9788931588507,10,도형화 그려보면서 느끼는 점은 저자가 연구를 엄청 많이 했다는 게 느껴진단 거 그리고 굉장히 섬세하고 퀄이 높다. 근데 솔직히 말하면 나같은 초보는 여기 있는 도형화 그리기 개 어려움 근육 구조에 대한 이해를 병행하면서 해야 겨우겨우 이 책 도형화를 흡수해서 내 걸로 만들 수 있을 듯..
