ISBN13,rating,review
9788934989653,10,본문 p157~158. 소위 신이라 일컫는 야훼.예수는 작은일에도 분개하고 철저한 복수를 마다하지 않았다.시장한 예수를 위해 철이른 무화과나무를 말려버린것첨.성경은 애매모호하고 모순덩어리다.도대체 명확한게 없다.어떤걸 상징과 비유로 읽고 어떤걸 글자 그대로 읽어야 할까?
9788934989653,8,"이 책은 이미 신앙을 가진 사람들에겐 불편한 책이다. 그럼에도 불구하고 한 번 읽어 볼만한 책이다. 신앙인의 관점이 아닌, 비 신앙인(무신론자)의 관점에서 사물과 세상을 바라보는 계기를 마련해주기 때문이다."
9788934989653,10,<만들어진 신> 이후로 또 다시 신나게 읽고 있습니다. 여전히 촘촘한 논리. 속이 다 시원합니다.
9788934989653,2,Nothing new. There have long been atheistic people even before the Flood.
9788934989653,10,"간결하면서도 딱딱 짚어줘서 너무 좋다ㅋㅋ신과 종교 전체를 다 말하는데 왜,, 유톡 그 종교만 저러는지,,,,?"
9788934989653,2,도킨스는 착각하고 있다. 1. 성경은 역사책이 아니기 때문에 그 어떤 역사적 사건도 주장하지 않는다. 사람들은 신앙(믿음)으로 성경을 믿을 뿐이다.2. 신을 믿는 것과 선한 것은 아무 관계가 없다. 스스로 이상한 논리를 설파한다.3. 세계에서 빈곤자와 약자를 돕는 일의 대부분은 종교가 감당하고
9788934989653,6,"신이 있다고 믿으면 있고, 없다고 믿으면 없다. 모든것은 내가 스스로 창조하는 것이므로"
9788934989653,10,쉼 없이 한 호흡으로 끝까지 다 읽었을 정도로 가장 재미있고 가장 통쾌한 책
9788934989653,4,"먼말인지는 알겠는데, 아니 신을 믿을수도 있지 뭐 이렇게 까지 욕을 하시나;;역사적으로 분명 순기능도 있었고, 교회성당 다녀도 착하게 사는사람 많은데 무슨 정신병이네 하면서 잠재적 테러리스트처럼 이야기하니, 마치 남자를 잠재적 성범죄자로 보는 레디컬 페미니즘을 보는것 같다."
9788934989653,8,"전작 ""만들어진 신""에 비해 새롭게 추가 된 내용은 별로 없었다. 하지만 사람들이 좀더 접근하기 쉽게 풀어썼다."
9788934989653,10,재미있고 재밌는 책.
9788934989653,2,‘비논리적이고 허점투성이라면서 어떤 내용이 그랬는지 한 명도 말 못하네‘라는 리뷰를 보고 도킨스의 주장이 한낱 소설에 불과함을 지적하는 리뷰를 쓰게 되었다. 하나의 잘못된 주장을 반박하기 위해 몇배의 반박근거가 필요해서 한번에 올리지 못해 유감이다.
9788934989653,2,"어차피 그들만의 리그다. 이걸 받아들이는 사람은 그런 사람이고 진화의 허구와 성경의 역사성을 아는 사람에게 비웃음밖에는 얻지 못할 것이다. 헛점 투성이, 과학이 입증할 수 없는 분야와 논점까지 확증하려는 안하무인의 태도. 이 책 요약은 이거다. 도킨스는 전지전능하다. 끝. 구입 불필요."
9788934989653,10,도킨스옹 신작이 나왔군요~ 기대됩니다
9788934989653,2,성경 언어를 당시의 상황을 고려하지 않고 문자적으로 해석하는 저자나 과학을  옛날 성경 언어로 반박하는 신도들이나 같다. 신앙의 본질은 신- 인간- 자연에 대한 애틋한 사랑이다. 200년 후 도킨스는 몇 개의 모래알이겠지만을 사랑은 시공간을 초월해서 존재한다. 이걸 비판해야 기독교를 제대로
9788934989653,10,"평점분포를 보니  아직 기독.천주가  많군요.., 책을 잘 읽어보시고  이성적으로  생각하시길"
9788934989653,6,역시 진화론과 무신론은 과학의 탈을 쓴 ‘신앙‘이다. 그들은 신이 없다는 믿음을 전제로 하기 때문이다.
9788934989653,10,긴말이 뭐가 필요하겠어요. 우리가 실제로 체험 중인데.
9788934989653,10,별 한개짜리 평점이 많다는 것부터 신뢰도가 상승했다
9788934989653,4,신의 존재를 부정하면서 선과 악의 존재는 긍정한다는 것은 모순 아닌지? 모두가 생각하는 것이 길이라고 믿으면서 법과 도덕을 따른다는 것은 모순 아닌지? 개인의 선택의 자유를 말하면서 범죄자들의 선택에 대해서 돌을 드는 것은 모순 아닌지?
9788934989653,2,낙타의 가축화 시기부터 거짓인 양심있는 교수라고 할 수 없는 사람이 만든 책입니다.얼마나 허위와  악의 선동이 있을런지...
9788934989653,10,타인의 존재를 존중하지 않고 자신만이 우월하다는 사람이 있다면 사회생활하기 힘들다 종교도 마찬가지다 사막민족이 추종하는 유일신교에 빠진 자칭 신앙인들은 너무나 단순한 원리를 왜 인정하지 않으려할까?
9788934989653,10,무슨 내용일지 궁금해요 :D 빨리 읽고싶어지네요
9788934989653,10,아직 안 읽었지만 ‘그 종교‘의 별점테러를 보니 너무 기대됩니다.
9788934989653,10,역시 도킨스는 천재다. 코로나로 드러난 개신교의 실체를 확인해보자!
9788934989653,10,조목조목 논리적이며 반박 불가의 논리를 말하고 있다
9788934989653,10,"아니 ㅋㅋㅋㅋㅋㅋㅋㅋ 비논리적이고, 허점투성이라면서요. 리뷰 다 읽었는데, 어떤 내용이 그랬지는 한 명도 말 못하네. ˝느낌˝이 아니라, ˝생각˝으로 판단하세요"
9788934989653,10,"독서모임에서 읽어볼까 하는데 전작인 만들어진 신 등을 읽지 않고 읽어도 될까요, 순서대로 읽는 게 좋을까요?"
9788934989653,10,책 사볼까 하고 평점 좀 보는데 유독 이 책은 ‘비구매자‘들이 평점을 많이 매겼고 또 그 중에는 별 한개를 준 비율이 높네. 이런 경우 대개는 팩트 폭행이 심하다는걸 경험적으로 알수가 있죠
9788934989653,10,도킨스 다른 책에 비해선 순한맛
9788934989653,6,1절만 해라...
9788934989653,2,신이 있을까봐 불안해서 계속 이런류의 책을 쓰는것 같네요^^
9788934989653,10,"도킨스의 착각, 신=기독교+(성경+신을 믿는 태도)./ 도킨스 책은 자연과학이라기 보단 기독교 비판서. 성경의 오류가 신이 없다는 증거?  성경이 없으면 ‘신‘ 도 없나?  ‘만들어진 신‘ 이 위험한가? 과학이 모든 답을 알고 있다는 ‘과학적 망상‘ 이 위험한가?"
9788934989653,10,나란 존재 현재 내 삶의 가치를 알려주는 책내 인생은 내가 만들어 가는 것
9788934989653,10,신은 존재하지 않는다...이렇게 전제하고 세상을 설명하는 것이 훨씬 합리적입니다. 성경에 나타난 예수님의 기적이라는 것도 창조주의 행위로 보기에는 그 내용이 소소합니다. 예수님의 열두 제자들이 끝까지 예수님이 구세주인지 의심했다는 것...결국 신은 인간의 창작품으로 봐야할 것입니다.
9788934989653,2,귀한 재능을 이런 글 쓰는데 쏟아부어 아쉽습니다.
9788934989653,4,논리에 허점이 많아.. 이런식으로 모든사람을 설득 시킬수있으면 종교체제는 진작에 없어졌겠지..
9788934989653,2,도킨스 박사의 논리는 <빛의 이중성을 보고 빛이 존재하지 않는다고 주장하기>와 다를 게 없다. 신이 존재하지 않는다고 전제하고 자신의 이해 수준에서 (이성적으로 혹은 감정적으로) 모순돼 보이는 부분을 찾아서 나열한 묶음집.
9788934989653,4,도킨스는 제목만 대중들 혹하게 잘 짓죠. 사실 논리적 허점이 많음. 영국 성공회 사제 로완 윌리엄스랑 한 1:1 대담에서도 종교인에게 완전 패배합니다. 유튜브에 영상도 있습니다.
9788934989653,10,"맨 밑에 역사학자인지 신학자인지 묻는 분저자인 리처드 도킨스는 저명한 생물학자입니다.어떤근거에 기초하긴요, 현대 물리학과 생물학에 기초해서 이야기하죠. 편협한 시각 별점테러 하지 마세요. 읽고 말씀하시죠"
9788934989653,2,"무엇이 논리적인가? 본인의 생각만 적어놓은..너무 비논리적이다..상대방에 대한 확실한 연구 없이, 준비 없이 그냥 이성만 가지고 말하는 책이다..  별 한개도 아깝다.. 오히려 이 책이 왜 인기 화제의 책인지가 너무 궁금하다."
9788934989653,2,인간의 창작물인 각종 종교의 신들 gods과 실존하는 신 God 사이의 기본적인 구별 없이 혼돈과 혼동 속에 써내려간 과학의 가면을 쓴 흥미진진한 소설책이다. 1부는 성경에 대한 이해 부족에서 나온 자기 생각을 구구절절히 말하고 있고 2부는 신비와 신기를 색안경을 낀 채 그럴듯하게 설명하고 있다.
9788934989653,4,무신론자들이 어떤 생각을 하는지 궁금해서 읽었는데 주로 성경비판이고 다른 종교는 비판도 안함 게다가 성경을 비판하는데 너무 무식하게 비판해서 신학도 모르고 성경도 모르고 무식하게 비판만 함. 과학에 무지한 목사가 과학 비판하는 것을 보면 사람들이 얼마나 비웃겠냐 반대도 마찬가지임.
