ISBN13,rating,review
9788969652058,10,분철신청하여 책을 구매하였는데 4권으로 나눠서 잘 포장되서 왔습니다. 만족합니다.
9791136008510,10,공기업 대비용으로 샀는데 맘에 드네요
9791136008510,10,"최신기출유형반영뿐만 아니라 100% 새문항으로 구성되어 있고, 오류&오타가 적은 도서 퀄리티 때문에 에듀윌 모의고사는 믿고 구매하는 것 같아요."
9791136008510,10,"코레일NCS 대비용으로 구매했는데 이번에 에듀윌이 100% 새문항, 기출복원 퀄리티가 굿!"
9791136008510,10,"이 책의 장점은 NCS 영역별 대표기출 유형 수록, 2021년 상반기 코레일 필기시험 최신경향 분석 수록, 코레일 취업 가이드라인, 실전 연습 문제가 수록되어 있다는 것이 장점입니다."
9791136008510,10,NCS대표기출유형을 반영하였고 오탈자가 적어 굳이 정오표를 확인해야하는 번거로움이 없는 봉모입니다! 실전 모의고사를 통해 연습하며 실전 시험을 잘 대비할 수 있을거 같습니다
9791136008510,10,실전 연습 문제 수록되어 있어 실제 시험에 대비하기 좋은 책입니다.
9791136008510,10,"기업 분석, 전공 빈출개념노트, 무료 문제풀이 특강까지 다 포함돼있어서 좋아요!!"
9791136008510,10,최신기출복원모의고사가 있어서 시험전에 대비용으로 좋은것 같아요! 에듀윌 모고는 오타도 없구 퀄도 좋아서 믿고 삽니다
9791136008510,10,오류가 적어 퀄리티가 좋고 최신경향이라 믿고구매합니다.
9791136008510,10,"고퀄의 기출복원문제와 최신 경향의 문제로 구성된 실전모의고사, 전공 키워드까지 있어 알찬 구성의 봉투모의고사입니다"
9791136008510,10,실전 연습 문제 수록이 아주 잘 되어 있어 강력 추천 드립니다!
9791136008510,10,봉투모의고사 처음 구매해 봤는데 이거 하나로 필기 준비 될만큼 알차게 수록되어 있네요. 최신기출까지 완벽하게 복원되어 있어서 너무 유용합니다.
9791136008510,10,봉투모의고사 시리즈 중에서 항상 구매하는 봉모입니다. 실전 연습 문제 수록 으로 아주 도움이 많이되서 좋아요!
9791136008510,10,[총 68자]코레일 봉투 모의고사는 무조건 에듀윌~ 기출제복원 문제와 최신경향 필기시험 분석이 수록되어 있어 실전 감각을 기르기에 적합합니다!
9791136008510,10,"여러 봉모 중에 에듀윌은 퀼리티가 좋고, 특히 실전연습 문제가 수록되어 있어 좋습니다."
9791136008510,10,NCS 영역별 대표기출 유형 수록이 되있어서 모든기업 필기시험을 대비가능합니다!
9791161981130,8,믿고 푸는 위포트!!
9791161981130,2,진단테스트 답이 해설지랑 책이랑 다른게 많네요..뭐가 답인지 검수좀 재대로 해주세요;;1번부터 답이 다르면 어쩌자는겁니까...
9791161981130,10,ncs가 처음이여서 어떤걸로 고민하다가 위포트가 유명하다길래 기본서부터 구매했어요!강의랑 함께 진행하고있는데 만족합니다^___^ 모듈형이 따로 있다는게 아쉽지만 실전 모의고사도 3회 포함되어있고 왜 베스트셀러인지알거같아요!!!
9791161981130,10,ncs 공부를 위해 구매했습니다 다들 좋은 결과 나오길 바랍니다!
9791161981130,2,"오타 심각합니다...스터디 때문에  이 책으로 구입했는데, 맨 처음 문제 푸는 진단문제에서 정답이 정답지랑 다르면 어쩌라는 건가요? 본문 답으로 확인하니까 3개 맞았고 답지 답으로는 2~3개 틀렸습니다. 문제도 오답이 있는 것 같던데 책 낼때 제~발 검수좀 하고 냅시다. 입문자 기죽이기도 아니고;"
9791161981130,10,처음으로 공기업 준비를 해서 어떤책을 살까 알아보다가 기본서는 위포트가 좋다해서 위포트를 샀는데 내용정리도 깔끔하고 내용하고 문제가 알차서 너무 좋아서 잘산거같애요!
9791161981130,10,공기업 준비중인데 위포트를 많이 추천해줘서 기본부터 차근차근 시작하는 마음으로 구매하게 됐어요! 구성도 만족하고 강의랑 같이 들으면 더 좋을거같아요
9791161981130,10,"공기업을 준비하게 되면서 다양한 유형의 NCS 문제를 접하고 해결해 나가는 연습을 하는 것이 필수라는 것을 알게 되었어요. NCS는 처음 접근할 때가 가장 어려운데, 유형 익히기에 좋은 책이기도 하고, 여러 강의들도 제공하고 있어 유익하겠다 생각이 듭니다."
9791161981130,10,드디어 2021 버전이 나왔네요! Ncs시작하는 사람들 모두가 본다는 위포트 기본서 !저도 2020하반기부터 시작해서 봤었고 2021버전을 기다렸오요 ㅎㅎ입문자다보니 답지 설명이 자세해서 정말 좋았는데 새책으로 또 풀어보고 싶네요! 공부를 해도 기본서로 틀 계속 잡아가면서 공부하면서 합격할게용
9791161981130,10,첫 취준인데 기본서로 다들 위포트 추천해주시더라구요 첫 단추를 잘 잠궈서 공기업 꼭 합격하고싶습니다!!!
9791161981130,10,이번에 취업시장에 들어온 취린이입니다. 여러 직무 등을 훑어보던 와중에 공기업 NCS 기본서는 위포트라고 친구에게 전해들었습니다. 인터넷에서 자문을 구하더니 많이 추천해주시더라구요. 오랜만에 다시 공부하는거라 감이 많이 떨어졌을 것 같기도 한데 주변에서 많이 추천하시기에 믿음이갑니다:)
9791161981130,10,"이번에 공기업 준비하려고 알아보던 중에 이 책이 제일 유명하더라구요. 마침 2021 개정판 나온다니 기대가 됩니다. 인적성 책도 위포트 사에서 나온거 많이 풀어봤는데, 위포트가 가장 좋은거 같았어요. 이것도 마찬가지로 가장 좋을거라 믿습니다. 사람들이 많이 추천하니까 믿음이 가네요."
9788969652089,10,대기업 취준하는 사람이면 이 책 안 보는 사람 없는 것 같아요 주변에 보면 다들 이 책 하나씩은 가지고 있더라고요 그래서 개정판이 매우 기다려집니다:) 취준 생활의 길을 제대로 안내해 줄 수 있는 책인 것 같아요 심지어 요즘 트렌드에맞게 온라인시험도 대비할수 있어 너무 유용할 것 같아요!
9788969652089,10,"이번에 처음 준비하는 것이라 어느 것을 사야할지 막막했는데, 여러 리뷰들을 돌아보니 사람들이 제일 많이 산다는 책이 따악 있더라고요. 판매량과 리뷰글 개수는 배신하지 않는다.. . 아묻따 구매하겠습니다."
9788969652089,10,"개정되서 돌아왔네요!! 저번 하반기 준비했을때 단기간에 gsat 실력을 엄청 올려준 효자 책입니다!! 부족한 파트 단단하게 다질수 있는 유형별, 파트별 문제풀이로 실력 쌓고 실전 모의고사 딱풀면 어떤문제가 나와도 두렵지 않아요!! 이번 상반기 잘부탁함니다~~"
9788969652089,10,삼성 합격을 원한다면 필수인 해커스 GSAT이죠! 이제 4학년 올라가는 취린이의 입장에서 어떻게 공부를 해야할지 정말 막막했는데 해커스 GSAT 최신기출유형 통합기본서 한 권에 최신기출뿐만아니라 5일만에 완성하는 체계적인 커리큘럼을 믿고 따라가면 될 것 같아 기대가 많이 됩니다!!
9788969652089,10,전에도 gsat 교재 잘 썼는데 이번 교재에는 개정된 gsat가 더욱 잘 반영되어 있을 거 같아 기대됩니다 ◡̉̈
9791190720076,10,와~ 분량이 미쳤습니다.이거 하나면 진짜 경영학 완전히 섭렵할 수 있을거같아요.해설도 잘 나와있어 좋네요.
9791161981208,6,책값이 좀 비싸긴 하지만 2019버젼보다 업그레이드라 어쩔 수 없이 삼.
9788969651990,10,(기대평)선배들이 모두 입모아 추천하는데는 이유가 있다고 생각해요!그래서 저도 한치 망설임없이 이번 상반기 이 책으로 준비해보려합니다! 대기업 인적성을 준비한다는 사람이라면 이 책을 모르는 사람이 없죠:)인적성을 처음 준비하는사람 모두에게 필요한 책인것같아요
9788969651990,10,인적성검사에 대한 정보를 원하거나 인적성 검사에 대해 막연하게만 알고 있는 수많은 취준생들에게 많은 도움이 될 책이라고 기대합니다. 주요 20대기업에 대해 다루는 만큼 해당 대기업을 지원하고 싶은 사람들이 자세하고 깊은 정보를 얻을 수 있을 것 같습니다.
9788969651990,10,"(기대평) 아직 인적성검사가 무엇인지, 어떤 기업에 가고싶은지 막연한 상태인데 이 책은 종합적으로 주요 20대기업에 대비한 인적성검사를 종합적으로 다루는 것 같아 많은 도움이 될 것 같습니다. 이 책을 통해 인적성검사가 무엇인지 감을 잡고 기본기를 탄탄히 쌓고 싶습니다."
9791136009029,10,"작년에 많은 공기업 시험을 보고, 올해 처음 에듀윌 봉투모의고사를 구매했는데 실제 시험과 유사한 난이도와 유사한 문제 유형으로 구성되어 있어서 최곤것 같습니다. 더 빨리 접하지 못해 아쉬웠습니다 ㅠㅠ"
9791136009029,10,"최신 문제들로 이루어져 있어 기출의 최신 동향을 잘 파악할 수가 있습니다!저는 특히나 보건분야이기 때문에 고용, 보건, 복지 분야쪽을 유심히 들여다 보았는데각 기업이 원하는 인재상 및 시험의 형태가 어떻게 구성되어 있는지에 대한 자세한 내용들이적혀져있었어요!!! 너무나도 편리합니다!"
9791136009029,10,구성도 너무 좋고 깔끔하며 최신기출유형 완벽 반영해서 좋은거 같아요!오탈자도 적어 실제 시험 대비에 굿 추천합니다!!!
9791136009029,10,"5회분의 유형별 모의고사와 온라인 모의고사까지 6회분의 문제 풀이가 가능하고,실제 시험과 유사한 유형과 난이도, 또한 각 유형별로 제시된 시간, 구성등 여러 기업 시험에 실전처럼 연습이 가능할 것 같아요!"
9791136009029,10,가성비 끝판왕! 에드윌 공기업 NCS 통합 모의고사를 추천!! 각 시험 유형별로 문제를 풀수 있도록 해주고 핵심노트까지 존재하여 개념정리도 할 수 있습니다. 오타 와 같이 기본적인 사항에서도 에러가 거의 없으며 최신 기출도 잘 반형하고 있어서 정말 13000원이라는 가격이 믿기지 않을 정도!!!!!!
9791136009029,10,공기업 사무직을 지원해서 특정 산업군을 정하지 못한 저에게 다양한 산업군의 공기업 필기시험을 한번에 준비할 수 있다는 점이 이 책의 가장 큰 장점이라고 생각해요!
9791136009029,10,"봉모에서 제일 중요하다고 생각하는 부분이 최신 기출이 반영, 문제집의 퀄리티(오타 및 오류 없음), 실제시험과 유사한 유형 및 난이도로 구성되었는가 인데 모든 부분을 다 만족하는 최고의 봉투모의고사 입니다. 추천해요!!!!!!!!"
