ISBN13,rating,review
9788926158944,10,기초부터 설명이 잘나와있어 남자아이들이 잘이해해요따로 설명 없어도 책을 보고 이해하네요실생활에서 쓰이는 수학에관해서도 팁으로나와있어요
9788926158944,10,교과서 개념 다지기부터 응용문제들까지 한번에 학습할 수 있어서 좋은것같아요. 그리고 단원평가도 함께있어 학교 단평도 한번에 준비할 수 있구요.
9788926158944,10,"개념에서부터 응용까지 다 나와 있으니까 한 권으로 끝내기에 좋아요. 특히, 단원평가가 2회씩 있어서 학교 단평준비에 많은 도움이 돼요."
9791162725146,10,초등1학년 딸이 매우 잘 활용했습니다. 이제 2단계 들어갑니다. ^-^
9791162725146,10,사자성어 한자뜻에 QR코드 본문 읽어주기까지 10점 만점에 10점 교재입니다
9791162720394,10,아이에게 정말도움되는책이예요~단계따라 올려구매해야겠어요~
9791162720394,8,"초1 아이에게 조금 어려울 수 있지만, 어휘도 공부하고 지문내용도 유익해서 좋습니다"
9788962226874,10,"반복해서 가르치는 수학, 주입식 교육용 수학책입니다."
9788962226874,8,아이가 열심히 풀고 있네요만족합니다
9788962226874,10,이제 2학년에 올라가니 미리 풀어보면 좋을 것 같네요 기적의 계산법 좋아요 재밋게 문제풀이 할수 있고 흥미도 잃지 않게 해주는 것 같아요
9788962226874,10,"원리를 이해하면서 즐길 수 있게 되어있고, 반복 연산이 지루하지 않아서 아이가 열심히 풀어내니 좋네요"
9788962226874,10,"아직도 초등연산 무조건 많이 풀려야 좋다, 무조건 빨리 풀어야 좋다고 생각하는 초등맘들에게 발상의 전환을 주는 초등연산문제집이라서 추천해요"
9788962226874,10,계산하는 게 익숙해지고 재밌어요.
9791129703996,10,초1 아들이 형아 따라 역사탐방을 몇번 다니더니 한국사에 관심을 많이 갖더라구요. 통사를 많이 궁금해해서 한국사 독해문제집을 이걸로 사줬는데 아이가 재미있다고 하루에 2~3 꼭지씩 풀어나가네요^^ 금방 1권 다 풀고 2권 풀려구요. 동기부여도 확실히 되고 참 좋아요^^
9791129703996,10,하루15분 꾸준히 공부할 수 있어 아이 집중력에도 도움이 되네요~
9791129703996,10,1일 1독 매일 아이가 10분식 꾸준히 할 수 있어 좋은 것 같아요계속 이어서 해보려고 해요
9791129703996,8,역사책 보기 전에 간단하게 한번 쭈욱 보고 핵심내용 파악하라고 구입했습니다우선 1권 구입 했는데 나머지도 구입 하려고 합니다
9791129703996,10,지루하지 않게 그리고 질리지않게 하루 딱 할 수있는 분량만큼만 학습할 수 있게 구성된 메가스터디 초등 독해 시리즈 한국사 1일 1독해! 핵심만 쏙쏙! 이해하기 쉽게 한국사를 체계적으로 학습할 수 있는 환경을 조성해 주는 교재라 엄마마음에 쏟 듭니다.
9791129703996,10,공부 습관 부담 없이 잡기 최적화예요
9791129703996,10,단계별로 되어 있어서 아이 수준에 맞게 선택할 수 있고 독해력과 역사지식 학습습관까지 기를 수 있어서 마음에 들어요 아이가 쉽고 재미있다고 금방 한권 풀어버리네요^^ 완전 만족!!
9791129703996,10,너무좋아요.1일1독해시리즈3단계까지 모두 사서 풀리고 있는데..한국사도 너무 마음에 드네요~^^초2라 한국사책 조금씩 읽히고 있는데 간단하게 확인도 되고 엄마로썬 대만족입니다.
9788960660793,10,아이들 어휘력 키우기에 좋네요!
9791162332269,10,하루한장씩 부담없이 편하게 공부할수있는 그런독해교제입니다 포인트처럼 재미있게도 풀수있어요너무많은 내용을 처음부터 접근하면 어려우니까요그런거 전혀없는 교제가 바로 하루한장독해입니다
9791162332269,10,"아이가 먼저 찾는 초등독해문제집, 하루한장 독해로 독해력도 쑥쑥 키우고, 공부 습관도 기르고 있어요. 하루 한장 부담없는 학습량이라 더욱 좋아요. 국어 교과서 발행사 미래엔이 집필하고, 교과 연계의 구성이라 국어 교과 공부에도 도움이 된답니다. 하루한장 독해로, 독해력 쑥쑥 키우고 있어요!!"
9791162332269,10,답지보기도 너무 편하고 하루에 한장씩 쏙쏙뽑아 스스로 즐겁게 풀어요~!! 완전 만족!!
9791162332269,10,하루한장으로 공부하니 학습부담이 적고무엇보다 난이도가 어렵지 않아서 아이가 재밌게 풀고 있네요. 덕분에 문장이해력이 높아진거 같아요
9791162332269,10,하루 한장 부담없이 학습할 수 있는 독해 문제집이에요. 다양한 지문과 문제를 통해 교과 관련 독해원리를 자연스럽게 배울 수 있어서 방학 동안 새학기 준비하기 딱 좋답니다 ^^
9791162332269,10,부담없이 풀 수 있어서 좋아요
9791162332269,10,매일매일 한 장씩 풀어보면서 독해력을 키울 수 있어서 좋아요~저학년때부터 공부습관 잡기에 딱이라 아이가 늘 공부하는 교재에요!
9791162332269,10,"예비초등에 1-1,1-2 풀고 입학했고 겨울방학을 이용해 2-1, 2-2 풀고있어요.한장씩 되어있어 학교 가지고 가서 풀기도 좋고한장에 긴 지문 하나에 문제 5-6개가 출제되는 형태고마지막 페이지에는 미로찾기 숨은그림찾기 다른그림찾기 등의 활동이라아이가 재미있게 풀어요."
9791162332269,10,하루에 한장씩 아이에게 풀렸더니 아이가 책을 읽는 속도도 빨라지고 책내용도 잘 이해하네요~
9791162332269,10,부담없이 꾸준히 할 수 있어 좋아요
9791162332269,10,하루한장이라 아이가 부담없이 매일매일 스스로 찾아서 하더라구요 아픈 와중에도 하루한장은 풀었다는 ㅎㅎㅎ지문도 다양해서 재미있게 하고있어요
9791162332269,10,"매일 꾸준히하는 것만큼 큰 힘은 없겠죠. 독해에는 독서가 가장 필요하지만, 문제를 이해하는 힘 또한 필요합니다. 글을 많이 읽는 것도 중요하지만 문제를 꾸준히 풀어서 문제 이해력을 키우는 것도 중요하다고 생각합니다. 매일 한장씩 쏙 뽑아 독해력을 키우는 하루한장 독해 추천합니다!"
9791162332269,10,하루에 한 장씩 쏙 뽑아서 풀 수있으니 아이가 부담스러워하지 않습니다.교과와 연계되어 있어 독해력을 키우면서 교과학습도 할 수 있어서 더욱 만족해요!
9791162332269,10,하루한장 가볍게 풀수 있어요. 그림으로 이해를 돕기도하고 유추할수 잇는 실마리도 되고 지문을 읽고 문제를 푸는 과정에서 아이가 어디가 취약한지 부모님이 파악하기 좋습니다. 구준히 매일하기에 좋은 교재에요.
9791162332269,10,하루에 한장씩 푸는거라 아이가 거부감이없네요매일 이렇게 재미있는 놀이터가 있어서문제풀고나서 즐겁게 마무리할수있어요처음엔 지문읽는것조차 버거워하더니 한달정도 지난 지금은지문도 잘이해하고 문제도 잘풀어내고있어요^^
9791189719579,8,분수 개념 잡으려 구입했어요 문제집처럼 딱딱하지 않고 컬러풀 해서 아이가 잘풀어요
9791189719579,8,"분수개념을 정말 쉽고 간단하게 설명해서 문제집이라기보단 그림책 느낌? 3학년 분수대비하여 예비 3학년에게 구구단과 함께 추천하고 싶은 책이에요 1권은 3-1, 2권은 3-2에 적합한 내용이네요"
9788926159200,10,아이가 어디가 부족한지 제대로 짚을 수 있다
9788974577070,8,"3학년 아이 영어 선행을 시키진 않아서 지금처럼 사교육으로 영어학원도 못가게 되었지만나처럼 문법으로 고생하지 않았음해서 독해력, 그림개념 수학, 영어문법 이렇게 공교롭게 이 출판사 학습지로 FELX 해버렸네요ㅎㅎㅎ  컨텐츠가 좋으면 입소문이 나는 법이죠. 좋은 학습지면 좋겠네요"
9788974577070,10,문법에 대해 쉬게 접근가능하도록 편집되어 있고 초딩 눈높이에 맞는 접근법이 맘에 듭니다.
9788974577070,8,읽고 듣고 말하기는 책으로 어느정도 올리고 쓰기시작하다보니 문법개념ㅇㅣ 필요해서 샀는데 막연히 아는것들을 적으면서 정리하면 올바른 쓰기에 도움이 되겠어요.
9788974577070,10,문법이 쓰기다. 아이 스스로 학습하도록 스타터부터 시작하니 스스로도 쟐하고 자신감도 생기네요.영어에 대한 막연한 두려움을 극복해나가고 있어요.조금씩더 성장해가고 있습니다^^
9788974577070,10,정말 쉽고 재밌게 영어 공부를 내가 하고 있다................ 영포자인 내게 정말 고마운 책.
9788928326761,10,공부습관 만들려고 꾸준히 독해 문제집을 풀다가2학년 되면서 우공비로 바꿨어요.일단 카카오 캐릭터 스티커 붙이는게 한몫하고요^^;하루 분량도 적당해서 아이가 스스로 잘 풀더라고요.
9788937840555,10,"하루 한장 쏙~ 뽑아 부담없이 공부할수 있는 우리아이 맞춤 연산!! 하루한장 쏙셈으로 꾸준히 자기주도학습 습관도 기르고, 공부력도 기르고 있어요. 2학년 1학기도 하루한장 쏙셈으로 교과 연산 기본기 탄탄히 다지려구요!"
9788937840555,10,연산을 힘들어하는 아이들에게 쉽게 접근할수있는 방법이 ˝요거 딱 한장만 하면 되˝였어요.. 하루한장의 위력을 쉽게보면 안되겠더라구요. 알짜배기 문제들만 체계적으로 되어있어서 하루 한장 하다보면 어느덧 아이 실력이 느는게 보여요.. 하루한장에서부터 시작하면 됩니다. ^^
9788937840555,10,하루에 한 장씩 쏙 뽑아 규칙적으로 학습하면서 알찬 방학을 보내고 있어요~ 매일 한장씩 풀이하니 성취감이 있네요. 어린이버전 소확행 확실하네요~~
9788937840555,10,하루 한 장 쏙! 덕분에 부담 없이 꾸준히 연산 훈련 하고 있어요. 이젠 제법 속도도 빨리지고 나름의 요령도 터득했더라고요~ 2학년 1학기 수학은 자신있다는 아이 모습이 그저 흐믓합니다!
9788937840555,10,하루 한장으로 부담없이 연산의 개념부터 차근차근 다지며 학습할 수  있어서 만족하네요.
9788937840555,10,하루 한장으로 부담없이 개념을 다지고 학습할 수 있어서 만족하네요.
9788937840555,10,하루한장 뽑아서 보는 재미가 쏠쏠해요.부담도 없어서인지 아이도 꽤 안부리고 잘풀어요. 엄마리드는 조금만필요해요한장안에 내용도 풍부해요
9788937840555,10,하루한장씩이라 아이가 부담없이 연산을 매일 접할수있어 좋았어요 교과연계에 개념정리도 잘되어있어서 만족해요~
9788937840555,10,매일 한장씩 꾸준하게 습관잡기 좋아요. 연산양도 적당해서 아이가 지루해하지않고 문제 풀고나서 마지막 페이지에 있는 기분 전화겸 읽을거리는 정말 원츄합니다. 한장씩 쏙쏙 뽑아서 푸는거라 두꺼운 문제집의 부담감이 없어요~
9788937840555,10,"따로 학원을 다니지 않아도 하루한장쏙셈만 있으면 홈스쿨링 문제없어요, 공부하는 습관잡아주는데 최고임^^"
9788937840555,10,재미있게 매일 꾸준히 할 수 있어 좋아요
9788937840555,10,"하루에 한장씩 정말 쏙 뽑아서 하니 아이도 부담없어하구요, 쉽다고 생각되니 싸우지 않아도 하게되네요. 무한칭찬할 수 있고요.^^답도 휴대폰으로 QR코드찍으면 매번 확인가능해요.정말 편리하고 유용하네요. 그리고 다풀면 은행나무 잎을 하나씩 붙여서 한 그루 완성되네요. 물건입니다!!!"
9788937840555,10,하루한장 습관 잡으며 풀기 아주 좋아요
9788937840555,10,아무래도 연산문제집은 아이들이 지루해하고 꾸준히 하기가 참 힘들잖아요.그런데 쏙셈은 진짜 하루 한장으로 쏙 뽑아서 풀 수 있어 아이들이 힘들지 않게 할 수 있어서 아이들뿐만 아니라 엄마들도 좋아하게 만든것 같아요. ~
9788937840555,10,교과서와 연계해 연산을 할 수 있어 좋고요. 특히 전 아이가 어려워하는 부분의 파트만 뽑아서 복습용으로 활용하니 참 만족스럽단 생각이 들었습니다. 교과서와 연산을 같이 연습하고자 하는 아이에게 괜찮은 책이라 추천드립니다~
9788937840555,10,"˝하루한장 쏙셈˝ 스스로 정해진 목표를 향해 하루 한장으로 초등수학 연산을 잡을 주 있는 ˝하루한장 쏙셈˝, 책 형태가 아닌 폴더 형식으로 구성​되어 아이에게 부담이 없어 너무 좋은 거 같아요"
9788937840555,10,연산 문제지를 할 때는 하루치 찢어서 하곤 했는데 딱 아이들 요구에 맞게 한 장씩 부담없이 할 수 있어 너무 좋아요..따로 체크하는 번거로움도 없고 은행나무 완성해가며 즐겁게 하고 있습니다.
9788937840555,10,"자칫하다 싫증내기쉬워지는 연산, 스스로 하게끔 짜여져있어 추천해요.하루 4페이지, 한장으로 끝낼 수 있다는 성취감도 있게되구요 등교전에 깜짝풀기로 가능해서 저는 추천하고프네요"
9788937840555,10,"아이가 쉽게 다가가는 문제집으로 쏙셈 추천합니다.두껍지도 않고, 아이가 하루에 4쪽씩 부담없이 풀이를 매일매일 이어갈 수 있는 문제집이라 더 좋은거 같아요.저는 참고적으로 예습학습때 사용했어요."
9788937840555,10,두꺼운 문제집의 부담감에서 벗어나 즐겁게 하루에 한 장 교과서 연계 계산력에 내공을 쌓아가고 있어서 넘좋으네요.
9788937840555,10,연산이 부담스러워 하던 아이도 하루에 4쪽! 1장씩 톡 뽑아서 오늘의 숙제양을 정해주니 가볍고 마음편하게 풀더라고요~~~~ 게다가 교과연계까지 되니 엄마도 걱정없고 말이죠!
9788937840555,10,하루에 한장 쏙쏙풀고 연산에 자신감이 생겨요!!!학교교과와 맞게 연산이 나와 도움이 많이되네요
9791129704009,8,아이가 1권 해보고 너무 재미있다고 해서 2권도 구매했어요.초등 저학년부터 유아등 한국사의 기초를 배우고 싶다면 하루 한장 이해하기 쉽고 좋아요
9791164061532,10,초3아이 파닉스와 함께 기적의사이트워드로 하고 있는데 바로바로 찍어서 듣고 파닉스 시작하면서 같이 병행하니까 그래서 둘이 콜라보로 영어 공부하면 딱이에요!두 가지를 함께 학습하면 처음 보는 단어와 지문도 유창하게 읽을 수 있어 영어 어휘 습득량이 늘어나고 리딩을 시작할 준비가 되어서
9791164061532,10,​파닉스를 뛰어넘어 문장 읽기로 가기 위한 징검다리! 언어학자들의 제시한 필수 사이트 워드 160개가 들어가 있어서 우리 아이의 기초 영어를 더욱 튼튼해 해줄 수 있어요.
9791164061532,10,스토리 읽기가 잘 되어있어서실제 읽기 연습으로 문장 속 사이트워드를 읽어볼 수 있어요.특히 QR코드를 통해 챈트를 듣거나 사이트워드 단어카드 복습을 할 수 있어서 좋았어요.배운 사이트워드가 포함된 스토리 읽기가 QR코드를 통해 스마트폰으로 가능한 것도 강점이예요.
9791164061532,10,유형은 다르지만 반복적인 문제들이 나와서 아이가 쉽게 이해하고 암기가 되네요. 부록 구성이 너무 잘되어 있어요. QR스캔해서 사이트워드를 어디서든 자주 들려줄수 있어서 좋아요. 왜 기적 시리즈를 엄마들이 선택하는지 이번에 알게되었어요~
9791164061532,10,"파닉스 공부 시작한 아들을 위해 준비했는데, 기적의 파닉스 열심히 한 후 아이와 기적의 사이트워드로 즐겁게 공부할 수 있을거 같아요. 큐알코드도 있어서 쉽게 발음도 들어보고 문제도 풀수 있어서 좋네요^^"
9791164061532,10,신나는 챈트와 함께 어깨 들썩거리면서 하루 8개만 외워도 되는 기적의 사이트워드~예문이 아무래도 그림과 함께 있다보니 쉽게 머릿속에 각인되네요!
9791164061532,10,"파닉스 기본적으로 훈련하고, 간단한 단어로 이어 갈때 어느 정도 수준에 맞춰가야 하나? 좀 난감했어요. 그런데 <기적의 사이트 워드> 160단어가 QR코드로 자유롭게 들을 수 있어 좋습니다. 챈트를 시작으로 사이트 워드 발음하고, 간단한 문장에 연습문제, 스토리 리딩 가능하게 구성되어 있어요."
9791164061532,10,역시 믿고사는 기적의 시리즈!! 하루하루할것을 정해서 아이가 스스로 할수있어요 큐알코드도 넘나편하고 최고입니다
9791164061532,10,4주 단기학습이 가능한 스케줄이라 방학때 하기 딱 좋고QR코드가 있어 바로 듣고 학습하니 재밌어해요~
9791164061532,10,재미있게 구성되서 아이가 좋아하니 같이 공부하는게 스트레스받지 않아서너무 좋아요!!
9791164061532,10,예비초딩인 우리아이 영어리딩은 기적의 사이트워드로 시작했어요! 학습분량이 많지않고 부담스럽지 않아 잘 풀수있었고 QR코드가 있어서 발음도 한번더 신경써서 잡을수있었네요^^ 꾸준히 해서 영어리딩도 잘할수있게 도와줘야겠어요 :)
9791164061532,10,미국교과서 1-2학년에 나와있는 주요 사이트워드 160개라 필수어휘예요. 영어 시작할때 이것부터 공부하려고 샀어요
9791164061532,8,큐알코드로 바로바로 찍어서 들을 수 있으니 세상편합니다.학습후 문제들도 풀어볼 수 있고 하루할양이 많지않아 부담없이 풀기 좋네요
9791164061532,10,사이트워드를 재미있게 배울 수 있는 문제집은 처음 보는것 같아요.파닉스리딩하고 같이 보고있는데 너무 좋네요.
9791164061532,10,몇 번만 읽어봐도 혼자서 술술 잘 보네요 큐알코드로 발음도 들을수 있고글자도 큼직해서 어렵지않게 공부할수있어 마음에 들어요
9788962431827,10,"주변에서 1031에 대한 추천을 하도 많이 들어서 뒤늦게 시작한거 같지만, 막상 풀려보니 정말 저도 절로 추천하게 되네요! 사고력 수학책으로 강추입니다. 왜 이제서야 시작했는지 후회도..^^;;"
9788962431827,10,사고력 수학책으로 좋아요 초등저학년에게 맞아요
9788962431827,8,"상위권으로 다진 뒤 도전했는데, 문제는 좋으나 엄마표로 하려면 노력이 필요해요."
9788962431827,10,시매쓰 1031 들어가기 전에 공부를 하면 훨씬 이해가 쉬울 것 같아요
9791163032038,10,#도서협찬바쁜 초등학생을 위한 빠른 시계와 시간 너무 유익했습니다. 생각보다 시계의 규칙을 설명하기가 쉽지 않았는데 학습지 덕분에 쉽게 설명하고 반복할 수 있어서 정말 많은 도움이 되었습니다.
9791163032038,10,초1이고 이제 초2올라가는 여아키우는 맘입니다시간개념 뿐 아니라 달력까지 알수 있게 커리큘럼이 되어있어서 좋더라구요그리고 진도표가 있어서 한달만에 한권 뗄수있게 되어있어요진도표체크하며 아이가 스스로 하루 점검 할수 있을 것 같아 그것도 맘에 듭니다. 개념부터 응용까지 강추합니다
9791163032038,10,초1인데 아직 시계를 몰라요~  시계 마스터하기 좋은 책인거 같아요~~~!교과서에도 시계가 나오지만 한단원으로 끝나기 때문에 시계를 충분히 이해하는데 어려움이 있어요.시계 나온 교재가 많지 않고 교과연계 교재에도 교과서에 나오는 정도로 가볍게 다루기 때문에 이해할 수 있게 도울 수 있는건 엄마의 몫이예요..2학년에도 나온다고 하지만.. 2학년 될때까지 1학년때 배운 정시와 30분 단위만 알고 기다릴 수도 없고..  구구단도 아직 몰라 5분 단위를 무작정 외우라고 해야하나.. 어떻게 알려줘야 쉽게 알려줄 수 있을지 고민이 되었는데 정말 좋은 교재인거 같아요
9788926015575,10,단순한 연산을 반복함으로써 정확도가 높아지는것 같아요^^만족합니다^^
9788926015575,10,3권째 구입해서 반복학습하고 있습니다.연산은 반복이 중요한것 같습니다.기탄수학이 제일 괜찮은것 같아요
9788926159149,10,심화학습교제로써는  최상위수학S만큼  따라올 교제는 없는것같아요즐겁게수학을 할수있도록 도와주는 교제입니다
9788926159149,10,"쉽고 재미있는 교과 기반 수학 심화서, 아주 어렵지 않아서 아이가 좋아합니다."
9788954747080,10,겨울방학교재로 딱 맞아요~ 하루15분이면 충분하고 모바일로 무료동영상강의라서 초딩스스로 자기주도학습가능하고 아이가 부담없어서 더 좋아하더라고요^^초등학생 독해 국어문제집으로 강추드려요
9788954747080,10,책을 읽고 내용을 이해하고 있는지 확인이 가능하달까요? 고학년이 되면 지문이나 문제를 읽고도 이해하지 못해 문제를 풀지 못하는 경우가 많은데 미리 이런 훈련을 해놓을 필요는 있는 듯 해요. 분량도 크게 부담없고 아이도 흥미를 갖고 혼자 잘하고 있습니다~
9788954747080,10,4주완성 분량으로 부담없이 풀수있는 독해문제집인것 같아요무료강의를 제공해준다는점도 큰 장점인것 같습니다
9788974577087,10,아직까진 아주 좋아요^^
9788974577087,8,문법과 영작을 한번에 잡을 수 있어서 너무 실용적입니다
9788974577087,10,"스타터 나오기 전에 ""초등, 중등 문법이 쓰기다""를 수업교재로 사용하고 있었는데 더 어린 초보학생들을 위한 교재가 있었으면 하는 생각을 했었습니다. 근데 딱 나와서 너무 유용할 것 같아요. 얼른 활용해 보고 싶네요.중등용은 중등내신 서술형대비로 너무나도 잘 사용하고 있구요 문법과 영작을 한번에 잡을 수 있어서 너무 실용적입니다. 이번에 새로 나온 스타터는 쓰기에 익숙하지 않은 초등저학년들이 손에 힘도 기르고 쓰기연습과 기초문법, 기초 영작까지 다 종합선물세트로 활용할 수 있을것 같네요."
9788926015599,10,3권째 구입해서 반복학습하고 있습니다.연산은 반복이 중요한것 같습니다.기탄수학이 제일 괜찮은것 같아요
9791129704016,10,역사책과 함께 학년에 상관없이 스트레스없이 풀어보기 좋아요
9788962433142,10,참신해요
9788928329984,10,연산문제집 강력추천입니다! 너무 분량이 많은 것은 아이가 풀기도 전에 질려하는데 분량이 너무 적당하고 구성도 깔끔해서 아이도 만족하는 문제집이예요~ 아무리 좋은 문제집이여도 아이가 거부하면 땡!다음학기에도 이 문제집으로 사달라니 이보다 좋은 평가가 어디 있겠어요~
9791129706324,10,아이가 하루한장씩 풀면서 아주 작은 기본상식이 차곡차곡 쌓이네요. 한국사문제집 좋아서 세계사도 추가구입했어요.간단한 지문읽고 핵심네문제 푸니까 아이도 어려워하지 않습니다.초3
